time,Bx,By,Bz,BT
21.393308,7.19,-12.60,-34.17,37.12
21.402914,7.14,-12.46,-34.17,37.07
21.413513,7.10,-12.26,-34.10,36.93
21.423364,7.04,-12.38,-34.10,36.95
21.434483,7.05,-12.37,-34.17,37.02
21.442702,7.00,-12.37,-34.43,37.25
21.453201,7.03,-12.24,-34.33,37.12
21.466347,6.94,-12.13,-34.45,37.18
21.473034,6.92,-12.18,-34.55,37.28
21.484446,6.89,-12.02,-34.54,37.21
21.494052,6.87,-12.22,-34.67,37.40
21.502760,6.86,-12.22,-34.62,37.35
21.513986,6.81,-12.22,-34.67,37.39
21.525009,6.84,-12.33,-34.66,37.42
21.534406,6.80,-12.29,-34.67,37.41
21.544964,6.91,-12.26,-34.68,37.43
21.553127,6.89,-12.20,-34.66,37.39
21.563325,6.92,-12.03,-34.60,37.28
21.573190,6.98,-11.87,-34.54,37.18
21.582678,7.03,-11.57,-34.45,37.02
21.600302,7.11,-11.65,-34.53,37.13
21.603009,7.14,-11.58,-34.55,37.13
21.613153,7.10,-11.83,-34.75,37.39
21.622729,7.12,-12.15,-34.78,37.53
21.633293,7.17,-12.32,-34.72,37.53
21.643526,7.15,-12.42,-34.78,37.62
21.654239,7.15,-12.41,-34.73,37.57
21.663707,7.19,-12.46,-34.73,37.59
21.673215,7.17,-12.35,-34.66,37.49
21.687855,7.10,-12.43,-34.60,37.44
21.697195,7.09,-12.32,-34.70,37.50
21.702478,6.99,-12.15,-34.67,37.40
21.714230,6.95,-12.11,-34.71,37.41
21.724146,7.00,-12.18,-34.55,37.30
21.733438,6.97,-12.32,-34.57,37.36
21.745116,6.94,-12.35,-34.65,37.43
21.762977,6.91,-12.41,-34.55,37.35
21.770682,6.93,-12.49,-34.51,37.35
21.780427,6.98,-12.40,-34.34,37.17
21.783947,7.05,-12.36,-34.43,37.25
21.793863,7.06,-12.44,-34.44,37.29
21.804037,7.09,-12.57,-34.53,37.42
21.814183,7.11,-12.55,-34.51,37.41
21.823771,7.12,-12.52,-34.47,37.35
21.833445,7.14,-12.55,-34.53,37.42
21.842526,7.19,-12.40,-34.47,37.32
21.853215,7.25,-12.48,-34.45,37.35
21.862780,7.22,-12.48,-34.38,37.28
21.878134,7.17,-12.26,-34.36,37.18
21.883806,7.19,-12.18,-34.51,37.30
21.897759,7.15,-12.07,-34.53,37.27
21.904038,7.25,-12.24,-34.68,37.49
21.913059,7.21,-12.42,-34.64,37.49
21.924673,7.15,-12.47,-34.68,37.54
21.934389,7.03,-12.47,-34.76,37.59
21.946133,7.01,-12.46,-34.77,37.59
21.952914,7.04,-12.47,-34.64,37.48
21.967922,7.00,-12.51,-34.48,37.34
21.978127,6.98,-12.42,-34.32,37.16
21.983574,6.82,-12.40,-34.18,37.00
21.992697,6.78,-12.31,-34.22,36.99
22.005589,6.82,-12.37,-34.26,37.06
22.013273,6.95,-12.51,-34.33,37.19
22.025307,6.98,-12.48,-34.40,37.26
22.033077,6.95,-12.51,-34.60,37.44
22.045929,6.91,-12.43,-34.61,37.42
22.053545,6.97,-12.40,-34.76,37.55
22.062796,6.99,-12.31,-34.79,37.56
22.075979,7.09,-12.11,-34.81,37.53
22.083166,7.15,-12.02,-34.94,37.63
22.099125,7.17,-11.77,-34.86,37.48
22.111751,7.20,-11.76,-34.68,37.32
22.113129,7.38,-11.86,-34.75,37.45
22.123190,7.49,-11.79,-34.86,37.55
22.132926,7.50,-11.79,-34.97,37.65
22.142467,7.62,-11.64,-35.11,37.77
22.153304,7.56,-11.39,-35.18,37.75
22.163848,7.49,-11.16,-35.17,37.65
22.175314,7.43,-10.87,-35.33,37.70
22.192999,7.43,-10.54,-35.50,37.77
22.194222,7.28,-10.08,-35.53,37.64
22.203238,7.26,-9.93,-35.75,37.80
22.212927,7.15,-9.71,-35.75,37.73
22.223743,6.99,-9.53,-35.83,37.73
22.232996,6.98,-9.33,-35.95,37.79
22.245155,6.88,-9.10,-36.06,37.83
22.256819,6.77,-8.78,-35.89,37.57
22.265471,6.61,-8.42,-36.05,37.61
22.273559,6.55,-8.11,-36.16,37.63
22.290633,6.38,-7.56,-36.20,37.53
22.292579,6.33,-7.01,-36.47,37.67
22.307188,6.22,-6.76,-36.55,37.69
22.314398,6.03,-6.33,-36.59,37.62
22.323351,5.95,-5.94,-36.70,37.65
22.334287,5.92,-5.51,-36.89,37.77
22.343140,5.97,-5.16,-36.90,37.74
22.353707,5.84,-4.65,-36.77,37.52
22.363527,5.78,-4.11,-36.77,37.45
22.372547,5.72,-3.68,-36.77,37.40
22.388443,5.76,-3.07,-36.73,37.31
22.393587,5.78,-2.65,-36.88,37.42
22.403094,5.71,-2.35,-36.97,37.48
22.413614,5.70,-1.95,-36.93,37.42
22.423256,5.55,-1.63,-37.05,37.50
22.433191,5.59,-1.22,-37.15,37.59
22.442935,5.59,-0.93,-37.11,37.54
22.453430,5.50,-0.45,-37.10,37.51
22.462846,5.42,0.18,-37.12,37.52
22.476832,5.47,0.62,-37.04,37.45
22.487978,5.42,1.33,-36.86,37.28
22.493497,5.34,1.74,-37.03,37.45
22.502890,5.36,2.11,-37.01,37.46
22.514761,5.26,2.48,-37.20,37.65
22.522933,5.17,2.78,-37.27,37.73
22.533189,5.16,3.12,-37.22,37.71
22.543201,5.08,3.45,-37.14,37.64
22.553097,4.98,3.87,-37.10,37.63
22.569327,4.97,4.22,-37.17,37.74
22.573813,4.90,4.60,-37.03,37.63
22.587877,4.77,5.12,-36.94,37.60
22.592982,4.72,5.53,-36.83,37.54
22.605061,4.64,5.99,-36.84,37.61
22.613415,4.56,6.37,-36.88,37.70
22.623702,4.45,6.64,-36.81,37.67
22.633572,4.37,7.04,-36.77,37.69
22.644509,4.33,7.60,-36.66,37.69
22.652698,4.21,8.11,-36.60,37.72
22.669353,4.15,8.67,-36.55,37.79
22.673173,4.03,9.22,-36.34,37.71
22.687616,3.96,9.80,-36.09,37.60
22.694310,3.95,10.22,-35.84,37.48
22.702773,3.96,10.65,-35.84,37.60
22.713156,3.92,11.05,-35.86,37.72
22.722910,3.94,11.33,-35.70,37.66
22.733283,4.05,11.68,-35.58,37.66
22.743573,4.12,11.98,-35.53,37.72
22.754777,4.23,12.44,-35.37,37.73
22.768090,4.38,12.76,-35.20,37.69
22.773342,4.48,13.22,-34.92,37.60
22.786754,4.61,13.68,-34.77,37.65
22.793161,4.67,13.97,-34.54,37.55
22.804266,4.73,14.23,-34.45,37.57
22.813786,4.73,14.46,-34.38,37.59
22.822742,4.83,14.73,-34.17,37.52
22.833114,4.92,14.98,-34.14,37.60
22.843458,4.99,15.41,-33.99,37.65
22.852988,4.95,15.71,-33.99,37.77
22.865614,4.97,16.06,-33.62,37.59
22.873685,5.03,16.54,-33.53,37.72
22.888783,4.98,17.01,-33.33,37.75
22.901435,4.98,17.40,-33.11,37.73
22.905052,4.98,17.65,-32.93,37.69
22.914046,4.98,17.64,-32.84,37.61
22.922481,5.00,17.75,-32.85,37.68
22.934049,5.03,17.95,-32.77,37.70
22.942731,5.05,18.07,-32.89,37.87
22.953072,4.99,18.25,-32.66,37.74
22.965476,5.03,18.56,-32.56,37.81
22.973645,5.08,18.80,-32.45,37.85
22.984705,5.03,19.25,-32.33,37.96
23.011647,5.05,19.62,-32.10,37.96
23.013009,4.95,19.85,-32.01,37.99
23.013622,4.99,20.03,-31.98,38.06
23.022831,4.92,20.20,-31.85,38.04
23.034000,5.06,20.34,-31.77,38.06
23.043712,5.03,20.50,-31.67,38.06
23.054256,5.01,20.73,-31.52,38.06
23.067501,5.04,20.89,-31.33,37.99
23.073148,5.08,21.24,-31.17,38.06
23.086304,5.12,21.59,-30.94,38.08
23.092944,5.16,21.78,-30.65,37.95
23.106476,5.22,21.98,-30.46,37.93
23.116000,5.04,22.25,-30.18,37.84
23.123317,5.05,22.39,-30.04,37.80
23.133095,5.09,22.48,-29.82,37.69
23.145069,5.10,22.66,-29.78,37.76
23.153840,4.98,22.77,-29.56,37.64
23.163999,4.97,22.98,-29.43,37.67
23.179554,4.93,23.33,-29.28,37.76
23.188748,4.93,23.67,-28.98,37.74
23.193210,5.01,23.89,-28.93,37.85
23.203939,5.10,23.92,-28.78,37.77
23.215066,5.05,24.22,-28.76,37.93
23.225188,5.05,24.28,-28.61,37.86
23.232832,5.10,24.44,-28.67,38.01
23.243340,5.12,24.42,-28.54,37.91
23.255845,5.12,24.55,-28.39,37.88
23.263319,5.12,24.68,-28.34,37.93
23.274311,5.12,24.95,-28.07,37.90
23.284238,5.08,25.36,-27.97,38.10
23.296515,5.06,25.45,-27.84,38.06
23.305185,5.09,25.74,-27.72,38.17
23.312878,5.04,25.85,-27.58,38.14
23.322990,5.01,25.85,-27.52,38.09
23.333542,4.99,25.91,-27.50,38.11
23.343753,4.90,25.99,-27.49,38.14
23.354693,4.90,25.95,-27.58,38.19
23.363232,4.92,25.96,-27.41,38.07
23.373971,4.89,26.13,-27.19,38.03
23.383067,4.86,26.21,-27.06,37.98
23.393182,4.89,26.40,-26.88,37.99
23.405478,4.86,26.62,-26.69,38.01
23.413420,4.95,26.58,-26.63,37.95
23.423443,5.00,26.71,-26.41,37.89
23.433589,4.98,26.64,-26.30,37.77
23.443065,5.04,26.60,-26.21,37.68
23.453783,5.10,26.45,-26.25,37.61
23.463543,5.06,26.52,-26.18,37.61
23.472585,5.10,26.62,-25.99,37.55
23.483113,5.11,26.73,-25.89,37.56
23.496854,5.04,27.04,-25.69,37.64
23.504557,5.00,27.05,-25.63,37.60
23.512816,5.00,27.13,-25.49,37.56
23.523074,4.92,27.35,-25.42,37.67
23.533913,4.95,27.50,-25.27,37.67
23.543236,5.05,27.51,-25.06,37.55
23.553074,5.05,27.57,-25.01,37.57
23.563072,5.11,27.74,-24.90,37.63
23.573562,5.16,27.79,-24.89,37.66
23.583366,5.29,27.79,-24.88,37.67
23.593139,5.36,27.88,-24.92,37.78
23.604019,5.42,27.94,-24.72,37.69
23.613171,5.50,27.95,-24.80,37.77
23.622933,5.53,28.07,-24.79,37.86
23.635028,5.50,27.94,-24.78,37.75
23.645631,5.54,27.91,-24.73,37.70
23.652785,5.60,28.00,-24.53,37.65
23.663223,5.61,28.19,-24.50,37.77
23.673345,5.70,28.38,-24.23,37.75
23.686784,5.70,28.34,-24.25,37.73
23.693633,5.62,28.36,-24.17,37.69
23.703853,5.69,28.39,-24.06,37.64
23.713762,5.78,28.43,-24.09,37.71
23.725103,5.76,28.51,-24.07,37.76
23.732788,5.72,28.56,-24.06,37.78
23.743357,5.67,28.63,-23.89,37.72
23.760483,5.66,28.77,-23.88,37.81
23.763624,5.65,28.85,-23.96,37.93
23.773527,5.66,29.12,-23.90,38.10
23.786998,5.61,29.10,-23.95,38.10
23.793753,5.59,29.13,-23.83,38.05
23.803423,5.62,29.12,-23.83,38.04
23.813764,5.66,29.08,-23.89,38.06
23.823100,5.76,29.01,-23.95,38.06
23.834447,5.78,29.02,-23.92,38.06
23.843959,5.84,29.10,-23.80,38.04
23.853822,5.87,29.12,-23.52,37.89
23.870644,5.94,29.18,-23.36,37.85
23.877861,6.01,29.30,-23.22,37.87
23.885178,5.99,29.29,-23.01,37.73
23.893760,5.97,29.15,-22.85,37.51
23.903338,5.98,29.17,-22.83,37.52
23.912899,5.99,29.15,-22.77,37.46
23.922804,6.00,29.05,-22.80,37.41
23.934091,6.08,29.05,-22.83,37.44
23.942998,6.09,29.08,-22.98,37.57
23.953269,6.04,29.27,-22.97,37.69
23.963828,6.08,29.49,-23.02,37.90
23.973058,6.12,29.68,-23.07,38.09
23.985762,6.05,29.83,-23.05,38.18
23.996009,6.08,29.90,-23.09,38.27
24.017870,5.95,30.01,-22.97,38.26
24.020248,5.87,30.09,-23.01,38.33
24.026074,5.81,30.11,-22.96,38.31
24.035988,5.80,29.89,-23.13,38.24
24.049010,5.77,29.73,-23.14,38.12
24.052678,5.70,29.46,-23.27,37.97
24.066008,5.75,29.29,-23.34,37.89
24.072750,5.71,29.08,-23.44,37.79
24.084194,5.76,29.00,-23.47,37.75
24.093452,5.84,28.83,-23.62,37.72
24.103647,5.88,28.61,-23.59,37.55
24.112699,5.94,28.62,-23.67,37.61
24.122310,5.95,28.50,-23.79,37.60
24.133323,5.93,28.77,-23.83,37.82
24.144509,5.92,28.98,-23.70,37.90
24.153468,5.92,29.13,-23.56,37.93
24.163291,5.92,29.26,-23.64,38.08
24.172991,5.86,29.24,-23.64,38.06
24.182839,5.89,29.44,-23.67,38.23
24.207214,5.87,29.41,-23.66,38.20
24.208676,5.87,29.41,-23.55,38.13
24.212840,5.92,29.24,-23.41,37.92
24.222889,6.00,28.96,-23.56,37.81
24.232452,5.95,28.77,-23.61,37.69
24.243093,5.99,28.52,-23.62,37.51
24.254369,5.98,28.44,-23.61,37.44
24.263265,5.93,28.47,-23.62,37.47
24.273369,5.97,28.52,-23.48,37.43
24.284996,5.93,28.62,-23.64,37.59
24.292535,5.92,28.74,-23.72,37.73
24.302599,5.87,28.76,-23.70,37.73
24.313425,5.98,28.93,-23.72,37.88
24.323602,6.03,28.96,-23.67,37.89
24.333097,6.01,29.13,-23.61,37.98
24.343838,6.01,29.07,-23.68,37.98
24.352766,5.99,29.04,-23.83,38.04
24.364154,6.03,29.19,-23.73,38.10
24.373353,6.10,29.23,-23.64,38.09
24.384422,6.04,29.39,-23.63,38.19
24.398896,5.97,29.37,-23.64,38.17
24.403629,5.93,29.51,-23.78,38.36
24.413182,5.89,29.37,-23.83,38.27
24.424335,5.84,29.32,-23.81,38.22
24.432998,5.80,29.22,-23.83,38.14
24.443597,5.73,29.12,-23.83,38.06
24.453668,5.66,29.06,-23.88,38.03
24.463749,5.67,28.94,-23.88,37.94
24.479660,5.64,28.96,-23.89,37.96
24.485766,5.60,28.85,-23.89,37.87
24.494275,5.54,28.94,-23.79,37.87
24.503584,5.51,28.80,-23.77,37.75
24.516524,5.47,28.85,-23.79,37.79
24.523763,5.49,28.82,-23.91,37.85
24.533027,5.44,28.71,-23.91,37.76
24.543761,5.39,28.77,-23.84,37.75
24.555693,5.40,28.79,-23.72,37.69
24.564288,5.37,28.79,-23.69,37.67
24.573029,5.31,28.89,-23.81,37.81
24.586130,5.33,29.00,-23.77,37.87
24.595515,5.39,29.16,-23.63,37.92
24.610224,5.48,29.16,-23.51,37.85
24.612542,5.51,29.19,-23.66,37.98
24.622752,5.51,29.12,-23.78,38.00
24.633607,5.59,28.87,-23.81,37.84
24.645100,5.59,28.84,-23.80,37.81
24.653400,5.67,28.77,-23.81,37.77
24.663060,5.65,28.83,-23.90,37.87
24.676310,5.61,28.89,-23.88,37.90
24.686205,5.55,28.85,-23.94,37.90
24.693369,5.59,28.80,-23.85,37.81
24.704701,5.58,28.85,-23.86,37.86
24.712962,5.64,28.88,-23.90,37.91
24.725677,5.70,28.91,-23.86,37.92
24.734679,5.73,28.93,-23.78,37.88
24.743176,5.76,28.85,-23.68,37.77
24.757241,5.80,28.79,-23.78,37.79
24.763267,5.82,28.90,-23.69,37.82
24.773755,5.80,29.06,-23.66,37.92
24.782839,5.80,29.12,-23.62,37.94
24.797708,5.69,29.18,-23.74,38.05
24.812321,5.58,29.15,-23.81,38.05
24.813680,5.55,28.94,-23.96,37.98
24.822387,5.59,28.72,-24.00,37.84
24.833176,5.60,28.45,-24.12,37.72
24.842291,5.66,28.18,-24.17,37.55
24.852435,5.73,28.12,-24.28,37.59
24.864096,5.77,27.96,-24.20,37.43
24.873568,5.78,28.12,-24.05,37.45
24.883361,5.89,28.26,-23.95,37.50
24.896812,5.93,28.46,-23.70,37.51
24.906603,5.92,28.82,-23.81,37.85
24.913454,5.90,28.99,-23.70,37.91
24.926387,5.73,28.99,-23.68,37.87
24.934504,5.67,28.87,-23.61,37.72
24.943353,5.56,28.99,-23.70,37.86
24.952678,5.53,28.84,-23.73,37.75
24.965455,5.58,28.83,-23.78,37.78
24.975279,5.54,28.82,-23.84,37.81
24.989213,5.60,28.78,-23.67,37.68
24.996843,5.60,28.84,-23.67,37.73
25.004274,5.66,29.04,-23.70,37.91
25.012601,5.65,28.99,-23.79,37.92
25.025392,5.81,28.95,-23.83,37.94
25.035082,5.82,28.91,-23.88,37.95
25.043193,5.67,28.78,-23.83,37.79
25.052998,5.64,28.72,-23.88,37.77
25.063764,5.58,28.65,-24.03,37.81
25.073037,5.60,28.58,-23.97,37.72
25.088332,5.60,28.60,-23.91,37.70
25.096880,5.62,28.85,-23.66,37.73
25.103502,5.50,28.94,-23.69,37.80
25.113074,5.49,28.82,-23.83,37.79
25.122569,5.56,28.76,-23.83,37.76
25.133085,5.60,28.69,-23.85,37.73
25.143190,5.54,28.74,-23.88,37.77
25.154872,5.50,28.84,-23.96,37.90
25.163221,5.48,28.84,-23.95,37.89
25.174352,5.43,28.79,-24.03,37.90
25.189117,5.42,28.74,-23.90,37.77
25.196198,5.40,28.91,-23.77,37.82
25.204052,5.36,28.94,-23.78,37.84
25.213301,5.36,28.90,-23.67,37.74
25.224777,5.31,28.85,-23.63,37.67
25.234380,5.29,28.77,-23.57,37.57
25.245619,5.29,28.63,-23.69,37.54
25.255301,5.25,28.65,-23.72,37.56
25.263598,5.21,28.65,-23.75,37.58
25.273499,5.25,28.65,-23.80,37.61
25.283509,5.25,28.79,-23.80,37.72
25.293667,5.20,28.99,-23.94,37.95
25.304103,5.29,29.08,-23.92,38.03
25.325667,5.33,29.15,-23.86,38.04
25.327457,5.32,29.22,-23.79,38.05
25.332896,5.38,29.10,-23.86,38.01
25.342945,5.39,28.99,-23.94,37.98
25.353341,5.34,29.00,-23.89,37.95
25.364286,5.33,28.88,-23.96,37.90
25.373234,5.36,28.83,-23.99,37.88
25.383209,5.31,28.77,-23.99,37.83
25.393111,5.26,28.80,-24.14,37.95
25.404923,5.21,28.85,-24.13,37.97
25.418560,5.14,28.95,-24.09,38.01
25.423624,5.11,29.04,-24.06,38.05
25.432892,5.15,28.89,-24.12,37.99
25.442878,5.16,28.85,-24.07,37.93
25.465879,5.14,28.77,-24.03,37.84
25.467790,5.18,28.60,-24.14,37.78
25.474543,5.14,28.56,-24.09,37.72
25.483613,5.16,28.60,-24.19,37.81
25.496313,5.27,28.60,-24.31,37.90
25.502820,5.38,28.61,-24.20,37.86
25.514411,5.38,28.65,-24.36,37.99
25.523070,5.33,28.74,-24.35,38.05
25.534116,5.32,28.85,-24.22,38.04
25.545383,5.26,29.01,-24.14,38.11
25.554250,5.23,29.04,-24.08,38.08
25.563521,5.22,28.85,-23.95,37.86
25.573018,5.14,28.89,-23.90,37.84
25.585827,5.06,28.99,-23.94,37.93
25.601157,5.00,29.13,-23.73,37.91
25.606137,5.11,29.24,-23.81,38.06
25.618594,5.21,29.24,-23.91,38.13
25.626733,5.27,29.23,-24.06,38.22
25.633361,5.31,29.01,-24.03,38.05
25.643440,5.34,28.95,-24.14,38.07
25.653371,5.43,28.87,-24.03,37.95
25.663118,5.42,28.83,-24.09,37.96
25.674287,5.53,28.83,-24.03,37.94
25.683395,5.42,28.72,-24.00,37.82
25.698250,5.39,28.69,-23.96,37.77
25.704854,5.38,28.72,-23.90,37.75
25.714687,5.37,28.80,-24.01,37.88
25.723441,5.36,28.80,-24.02,37.89
25.735301,5.29,28.77,-24.17,37.94
25.744074,5.38,28.68,-24.06,37.82
25.758154,5.39,28.51,-24.27,37.83
25.763509,5.47,28.46,-24.19,37.75
25.774821,5.45,28.43,-24.19,37.72
25.782754,5.37,28.45,-24.07,37.65
25.793227,5.49,28.54,-23.81,37.57
25.803439,5.54,28.71,-23.84,37.72
25.813838,5.60,28.90,-23.77,37.83
25.830134,5.60,28.89,-23.85,37.88
25.832595,5.60,28.88,-23.73,37.79
25.843476,5.60,28.73,-23.86,37.77
25.853855,5.60,28.63,-24.12,37.85
25.864244,5.70,28.68,-24.13,37.91
25.872975,5.69,28.58,-24.25,37.92
25.884594,5.69,28.60,-24.29,37.95
25.893488,5.70,28.46,-24.03,37.69
25.913070,5.71,28.60,-23.99,37.76
25.917441,5.71,28.85,-24.06,38.00
25.928487,5.83,29.00,-24.00,38.09
25.933789,5.93,28.98,-23.67,37.88
25.946160,6.03,28.74,-23.72,37.75
25.958000,6.15,28.73,-23.77,37.79
25.963195,6.33,28.55,-23.70,37.64
25.972662,6.33,28.67,-23.85,37.83
25.982315,6.45,28.55,-23.95,37.82
25.997241,6.50,28.39,-23.86,37.65
26.002405,6.56,28.40,-23.79,37.63
26.015092,6.71,28.33,-24.03,37.75
26.023000,6.73,28.27,-24.02,37.70
26.032757,6.89,28.02,-24.14,37.63
26.046351,6.93,28.10,-24.16,37.70
26.054271,7.17,27.79,-24.18,37.53
26.066206,7.48,27.77,-24.17,37.56
26.073499,7.72,27.85,-24.14,37.66
26.083175,8.02,27.80,-24.09,37.65
26.093276,8.26,27.97,-24.00,37.77
26.103752,8.65,28.07,-23.99,37.92
26.112725,8.87,28.10,-23.75,37.85
26.123247,9.17,28.01,-23.74,37.85
26.133589,9.45,27.95,-23.80,37.91
26.142790,9.61,27.86,-23.67,37.80
26.152964,9.98,27.71,-23.79,37.86
26.163114,10.14,27.63,-23.97,37.96
26.174412,10.43,27.57,-23.85,37.92
26.183395,10.77,27.55,-23.91,38.04
26.195663,11.02,27.74,-23.86,38.22
26.207309,11.36,27.55,-23.91,38.21
26.213240,11.65,27.41,-23.92,38.20
26.222838,12.00,27.24,-24.07,38.28
26.232795,12.32,27.01,-24.14,38.27
26.242919,12.80,26.61,-24.14,38.14
26.254495,13.19,26.43,-24.28,38.23
26.263765,13.55,26.13,-24.23,38.13
26.273196,13.90,25.89,-24.28,38.11
26.289350,14.27,25.72,-24.22,38.10
26.293360,14.70,25.52,-24.27,38.16
26.304178,15.20,25.30,-24.17,38.15
26.312742,15.64,24.96,-24.17,38.10
26.322797,16.18,24.79,-24.05,38.14
26.333662,16.69,24.35,-24.02,38.06
26.342948,17.20,23.91,-24.11,38.06
26.353405,17.89,23.51,-24.28,38.24
26.363666,18.53,23.14,-24.35,38.37
26.373150,19.26,22.88,-24.35,38.57
26.390122,19.87,22.47,-24.31,38.62
26.398165,20.61,22.06,-24.22,38.70
26.406558,21.11,21.67,-24.16,38.71
26.413555,21.74,21.08,-24.19,38.76
26.422754,22.41,20.46,-24.02,38.70
26.434162,22.98,19.79,-24.00,38.68
26.443123,23.61,19.07,-23.83,38.58
26.453602,24.18,18.32,-23.72,38.51
26.463094,24.73,17.56,-23.70,38.49
26.473271,25.33,16.85,-23.50,38.44
26.487114,25.90,16.15,-23.39,38.45
26.494959,26.51,15.43,-23.25,38.49
26.503225,26.90,15.01,-23.22,38.57
26.513471,27.44,14.19,-23.11,38.58
26.522655,27.95,13.43,-23.19,38.72
26.533631,28.18,12.08,-23.16,38.42
26.543092,28.68,11.30,-23.24,38.61
26.553814,29.11,10.78,-23.17,38.74
26.565361,29.56,10.09,-23.13,38.87
26.573023,29.88,9.37,-22.96,38.83
26.584055,30.43,8.74,-22.59,38.89
26.593765,30.78,8.05,-22.31,38.86
26.602743,31.02,7.66,-21.96,38.77
26.619475,31.34,6.94,-21.85,38.83
26.622987,31.59,6.32,-21.53,38.75
26.635368,31.81,5.36,-21.51,38.77
26.643581,32.06,4.48,-21.39,38.80
26.654946,32.29,3.76,-21.45,38.95
26.662745,32.40,2.92,-21.55,39.02
26.673590,32.59,2.29,-21.62,39.17
26.682781,32.78,1.55,-21.62,39.30
26.693042,32.89,0.96,-21.58,39.35
26.704765,32.93,0.32,-21.50,39.32
26.713741,32.96,-0.23,-21.41,39.31
26.722842,33.04,-0.85,-21.39,39.36
26.733093,33.01,-1.40,-21.30,39.31
26.743124,33.06,-1.96,-21.29,39.37
26.757281,33.01,-2.62,-21.03,39.23
26.763258,33.00,-3.18,-20.96,39.22
26.773072,32.93,-3.77,-20.89,39.18
26.783411,32.92,-4.16,-20.83,39.17
26.799463,32.83,-4.50,-20.86,39.16
26.805507,32.67,-4.86,-20.91,39.09
26.816213,32.61,-5.29,-20.86,39.07
26.822156,32.42,-5.72,-21.06,39.08
26.833298,32.33,-6.16,-21.37,39.24
26.845235,32.18,-6.56,-21.53,39.28
26.853632,32.07,-7.03,-21.72,39.37
26.863756,31.88,-7.43,-21.70,39.27
26.873353,31.73,-7.77,-21.79,39.27
26.882228,31.57,-7.99,-21.75,39.17
26.898534,31.39,-8.16,-21.87,39.12
26.905913,31.31,-8.48,-21.86,39.11
26.914793,31.15,-8.52,-21.76,38.94
26.923453,31.02,-8.83,-21.84,38.95
26.933304,30.91,-9.17,-21.91,38.99
26.942840,30.83,-9.41,-22.16,39.11
26.952456,30.68,-9.93,-22.25,39.18
26.962876,30.70,-10.32,-22.37,39.36
26.973033,30.62,-10.71,-22.58,39.53
26.982268,30.60,-11.04,-22.61,39.61
26.997327,30.49,-11.38,-22.75,39.71
27.006262,30.41,-11.71,-22.75,39.75
27.014097,30.29,-11.72,-22.62,39.58
27.024810,30.17,-11.98,-22.64,39.58
27.033754,30.16,-11.91,-22.64,39.55
27.042385,29.94,-11.89,-22.72,39.42
27.053087,29.84,-12.16,-22.77,39.46
27.063074,29.61,-12.05,-22.81,39.27
27.073740,29.58,-12.00,-22.70,39.18
27.089127,29.56,-11.88,-22.85,39.21
27.092758,29.56,-11.91,-23.00,39.30
27.102804,29.60,-11.89,-23.22,39.45
27.112777,29.49,-11.99,-23.25,39.42
27.127821,29.50,-12.09,-23.31,39.50
27.132438,29.44,-11.88,-23.34,39.40
27.142940,29.50,-12.05,-23.56,39.63
27.152979,29.49,-11.96,-23.67,39.66
27.162754,29.41,-12.02,-23.80,39.70
27.173047,29.39,-11.86,-23.72,39.58
27.182753,29.30,-11.72,-23.61,39.41
27.192711,29.45,-11.50,-23.56,39.43
27.202795,29.51,-11.24,-23.55,39.39
27.216794,29.55,-10.96,-23.53,39.33
27.226194,29.54,-10.55,-23.31,39.08
27.232835,29.52,-10.50,-23.42,39.12
27.243397,29.52,-10.31,-23.45,39.09
27.256740,29.51,-10.26,-23.72,39.23
27.263389,29.58,-10.24,-23.84,39.35
27.272229,29.54,-10.00,-24.09,39.41
27.283868,29.48,-9.96,-24.16,39.39
27.294229,29.44,-9.87,-24.23,39.38
27.310908,29.50,-9.70,-24.28,39.42
27.313076,29.45,-9.54,-24.33,39.37
27.324065,29.49,-9.49,-24.34,39.40
27.332964,29.46,-9.55,-24.31,39.38
27.343568,29.43,-9.38,-24.42,39.38
27.354065,29.44,-9.35,-24.40,39.36
27.363322,29.46,-9.28,-24.47,39.41
27.373233,29.55,-9.19,-24.44,39.43
27.383208,29.44,-9.15,-24.41,39.32
27.392995,29.46,-9.10,-24.45,39.35
27.408101,29.38,-8.88,-24.38,39.19
27.412790,29.39,-8.71,-24.47,39.22
27.423116,29.46,-8.83,-24.49,39.31
27.432586,29.39,-8.89,-24.52,39.30
27.443007,29.43,-9.11,-24.61,39.43
27.452925,29.37,-9.20,-24.73,39.48
27.462861,29.41,-9.26,-24.81,39.58
27.472676,29.44,-9.31,-24.86,39.64
27.482868,29.45,-9.27,-24.88,39.65
27.496790,29.40,-9.21,-24.70,39.49
27.508517,29.30,-8.92,-24.69,39.34
27.513009,29.33,-8.88,-24.60,39.29
27.523213,29.32,-8.61,-24.53,39.19
27.533448,29.26,-8.58,-24.51,39.12
27.543109,29.21,-8.66,-24.58,39.15
27.553341,29.15,-8.61,-24.56,39.07
27.562901,29.18,-8.69,-24.49,39.07
27.572212,29.12,-8.64,-24.61,39.09
27.590116,29.08,-8.66,-24.57,39.05
27.593105,29.01,-8.67,-24.53,38.97
27.607252,28.98,-8.67,-24.56,38.96
27.612711,29.07,-8.83,-24.61,39.10
27.622914,29.11,-8.98,-24.61,39.16
27.634589,29.10,-9.04,-24.57,39.14
27.643989,29.10,-9.06,-24.70,39.23
